04NilTruth13Pheo.Typing.1.1,嘿，老铁,
04NilTruth13Pheo.Typing.1.2,嘿，小火龙,
04NilTruth13Pheo.Typing.1.3,嘿，我有事和你说,
04NilTruth13Pheo.Pheo.2,来？,
04NilTruth13Pheo.Typing.3.1,来什么,
04NilTruth13Pheo.Pheo.4,别搞,
04NilTruth13Pheo.Pheo.5,来不来，DD1322，进,
04NilTruth13Pheo.Pheo.6,小红刚走，3=，速,
04NilTruth13Pheo.Typing.3.2,不来,
04NilTruth13Pheo.Pheo.8,别不,
04NilTruth13Pheo.Pheo.9,搞啥呢，一天天,
04NilTruth13Pheo.Pheo.10,又恋爱了？,
04NilTruth13Pheo.Typing.11,没有,
04NilTruth13Pheo.Pheo.12,DD1322，小红刚走，速,
04NilTruth13Pheo.Monologue.13,听起来像是……线上打麻将？,
04NilTruth13Pheo.Typing.14,有正事,
04NilTruth13Pheo.Typing.15,你那个大师班，我想塞个人进去,
04NilTruth13Pheo.Pheo.16,？,
04NilTruth13Pheo.Pheo.17,你认识字吗，你就要上我的大师班,
04NilTruth13Pheo.Typing.18,闭嘴,
04NilTruth13Pheo.Typing.19,你就说能不能行吧,
04NilTruth13Pheo.Pheo.20,很难啊,
04NilTruth13Pheo.Pheo.21,上次请人搞那个巡回演讲被 TT 抓住把柄，他妈一个部门的网络警察排着队调查我,
04NilTruth13Pheo.Pheo.22,烦得一逼,
04NilTruth13Pheo.Pheo.23,哦，对，你不是说带我逃出生天吗,
04NilTruth13Pheo.Typing.24.1,还不是时候,
04NilTruth13Pheo.think.25,也许该使用 Nil 的谜语技能了,
04NilTruth13Pheo.Pheo.26,搞啥呢，啥时候是时候,
04NilTruth13Pheo.Typing.27,等到麻园变天的时候,
04NilTruth13Pheo.Pheo.28,麻园啥时候变天,
04NilTruth13Pheo.Typing.29,等到是时候就变天了,
04NilTruth13Pheo.Pheo.30,爬,
04NilTruth13Pheo.Pheo.31,你是没事情干找我过戏瘾来了,
04NilTruth13Pheo.Pheo.32,妈的，跟你聊这些纯纯浪费我的混沌值,
04NilTruth13Pheo.Typing.33,不是，就是想找你帮忙塞个人进大师班啊,
04NilTruth13Pheo.Typing.24.2,帮我塞一个人,
04NilTruth13Pheo.think.35,也许该切入正题了,
04NilTruth13Pheo.Pheo.36,啥人啊到底,
04NilTruth13Pheo.Pheo.37,南风是 Living 的子公司，Living 是 TT 的子公司 ,
04NilTruth13Pheo.Pheo.38,我不敢搞啊,
04NilTruth13Pheo.Typing.39.1,是未来文学界的新星,
04NilTruth13Pheo.Pheo.40,那么牛，搞点作品来看看，短篇的就行,
04NilTruth13Pheo.Typing.39.2,我的家人,
04NilTruth13Pheo.Pheo.42,哼，真羡慕你们这些人类,
04NilTruth13Pheo.Pheo.43,被小法律保护着就可以说些冠冕堂皇的词,
04NilTruth13Pheo.Pheo.44,搞点作品来，短篇的就行,
04NilTruth13Pheo.Typing.39.3,我的女友,
04NilTruth13Pheo.Pheo.46,女友不带,
04NilTruth13Pheo.Pheo.47,万一你们掰了，还闹到我这里来开庭,
04NilTruth13Pheo.Typing.48,我开玩笑的，是个青年作者,
04NilTruth13Pheo.Pheo.49,哦，那你们先分手,
04NilTruth13Pheo.Typing.50,真是开玩笑的,
04NilTruth13Pheo.Pheo.51,我不信,
04NilTruth13Pheo.Pheo.52,算了，搞几个短篇来我看看,
04NilTruth13Pheo.Pheo.53,如果是个块料子，我就带,
04NilTruth13Pheo.Pheo.54,你知道什么是短篇吧？,
04NilTruth13Pheo.Typing.55.1,闭嘴,
04NilTruth13Pheo.Pheo.56,一千到一万字,
04NilTruth13Pheo.Pheo.57,记好这个数字，在你的小作家面前一说,
04NilTruth13Pheo.Pheo.58,他就知道谁是内行人了,
04NilTruth13Pheo.Typing.59,谁是,
04NilTruth13Pheo.Pheo.60,我是,
04NilTruth13Pheo.Typing.61,/生气,
04NilTruth13Pheo.Typing.55.2,三千到三万字,
04NilTruth13Pheo.Pheo.63,错误的,
04NilTruth13Pheo.Typing.55.3,一千到一万字,
04NilTruth13Pheo.Pheo.65,哦？你还有点懂嘛,
04NilTruth13Pheo.Pheo.66,奖励一个八条,
04NilTruth13Pheo.Typing.67,啥玩意儿,
04NilTruth13Pheo.Pheo.68,等我八冠以后推出的麻将数字藏品,
04NilTruth13Pheo.Typing.69,/好的,
04NilTruth13Pheo.Typing.55.4,五千到八千字,
04NilTruth13Pheo.Pheo.71,错误的,
04NilTruth13Pheo.Pheo.72,塞进南风那个大师班是不太可能，但我也差不多要正儿八经带点徒弟了,
04NilTruth13Pheo.Typing.73,那打折呢？,
04NilTruth13Pheo.Pheo.74,打折也搞不定，我纯纯是被 TT 搞去打黑工的,
04NilTruth13Pheo.Pheo.75,等那个大师班结课以后，九月份差不多，你把作品整理好发给我，我陆陆续续会看,
04NilTruth13Pheo.Pheo.76,虽然，我也没有多少时间了,
04NilTruth13Pheo.Typing.77.1,咋了？,
04NilTruth13Pheo.Typing.77.2,老了？,
04NilTruth13Pheo.Pheo.79,老了。,
04NilTruth13Pheo.Pheo.80,感觉到所有生命的垂危和文学的软弱,
04NilTruth13Pheo.Pheo.81,你不会懂的,
04NilTruth13Pheo.Pheo.82,你是锁不住的飞鸟,
04NilTruth13Pheo.Monologue.83,有一点点……暧昧的气息……,
04NilTruth13Pheo.Monologue.84,要怎么回应呢……,
04NilTruth13Pheo.Pheo.85,别说没用的了，来，DD1322,
04NilTruth13Pheo.Typing.86.1,下次吧,
04NilTruth13Pheo.Pheo.87,赶紧爬,
04NilTruth13Pheo.Typing.86.2,不是说没多少时间了,
04NilTruth13Pheo.Pheo.89,不打麻将，就没办法写作,
04NilTruth13Pheo.Pheo.90,这就是作家和漫画家的宿命,
04NilTruth13Pheo.Typing.91,好的,
04NilTruth13Pheo.Monologue.92,看来这件事告一段落了。,
04NilTruth13Pheo.Monologue.93,没能说服 Pheo 搞到大师班的名额。,
04NilTruth13Pheo.Monologue.101,反正也没答应 Daisy。,
04NilTruth13Pheo.Monologue.94,只能自己攒钱了。,
04NilTruth13Pheo.Monologue.95,不过这个九月的收徒作品。,
04NilTruth13Pheo.Monologue.96,要不要告诉 Daisy 呢……会不会影响她的升学考试……,
04NilTruth13Pheo.Monologue.97,暂时先不告诉她。,
04NilTruth13Pheo.Monologue.102,我得放在心里想想。,
