ChatSella2.Sella.1,滴滴——,
ChatSella2.Sella.2,有好消息哦,
ChatSella2.Typing.3,什么好消息？,
ChatSella2.Sella.4,你猜猜看,
ChatSella2.Typing.5.1,你要结婚了,
ChatSella2.Sella.6,什么啊,
ChatSella2.Sella.7,这算什么好消息,
ChatSella2.Sella.8,我看你是完全不懂哦,
ChatSella2.Typing.5.2,你研究出了新的咖啡,
ChatSella2.Sella.10,比新咖啡更刺激,
ChatSella2.Typing.5.3,我拒绝,
ChatSella2.Sella.12,好吧好吧,
ChatSella2.Sella.13,是亚东进出口服装博览会！,
ChatSella2.Sella.14,旁边的云府铁路手冲集市,
ChatSella2.Sella.15,本咖啡师已经向麻园咖啡教父 Shadyy 请教过,
ChatSella2.Sella.16,传说中的栗岛一刀流,
ChatSella2.Typing.17.1,是表演吗？,
ChatSella2.Sella.18,不是啦,
ChatSella2.Typing.17.2,是剑法吗？,
ChatSella2.Sella.20,没错,
ChatSella2.Sella.21,经历过艰苦的特训过后,
ChatSella2.Sella.22,终于掌握了咖啡之道的终极,
ChatSella2.Typing.23,恭喜,
ChatSella2.Typing.17.3,是冲咖啡吗？,
ChatSella2.Sella.25,哦呀，你很敏锐哦,
ChatSella2.Sella.26,当然呢，这是你喜欢的手冲咖啡,
ChatSella2.Sella.27,如果让本咖啡师来选的话,
ChatSella2.Sella.28,还是马斯卡瓦多碳酸流比较拿手,
ChatSella2.Sella.29,这个是冰咖哦,
ChatSella2.Sella.30,怎么样？,
ChatSella2.Typing.31,什么怎么,
ChatSella2.Sella.32,如果你来当力工陪我出摊的话,
ChatSella2.Sella.33,我们俩就一天把 829 喝穷，只喝 S0 的豆子,
ChatSella2.Sella.34,上午九点，在会场北3门,
ChatSella2.Sella.101.1,明天九点我得在公司当牛马,
ChatSella2.think.102,虽然公司没什么正事，也无法请假,
ChatSella2.Sella.103,不能请假吗？,
ChatSella2.Typing.104,很难,
ChatSella2.Sella.105,好吧好吧，还是工作要紧,
ChatSella2.Typing.101.2,几点散场？,
ChatSella2.think.107,如果是晚上应该可以,
ChatSella2.Sella.108,下午四点捏,
ChatSella2.Sella.109,没事，你好好上班,
ChatSella2.Typing.35,Max 和老板不去吗？,
ChatSella2.Sella.36,Max 这周要去参加兽医考试来着,
ChatSella2.Sella.37,老板是个懒鬼,
ChatSella2.Sella.38,本来还说有一个难得的机会,
ChatSella2.Sella.39,搞个小小的二人世界,
ChatSella2.Sella.40,这下只能叫上懒鬼老头一起了,
ChatSella2.Sella.41,咳咳,
ChatSella2.Sella.42,我什么也没说，,
ChatSella2.Sella.43,做出选择吧，Miki！,
ChatSella2.Typing.120,啥选择？,
ChatSella2.Sella.44,是栗岛一刀流还是马斯卡瓦多碳酸流,
ChatSella2.Typing.45.1,栗岛一刀流,
ChatSella2.Sella.46,好的,
ChatSella2.Typing.45.2,马斯卡瓦多碳酸流,
ChatSella2.Sella.48,不愧是我看上的男人,
ChatSella2.Sella.49,不愧是我看上的女人,
ChatSella2.Typing.45.3,要尝尝才知道,
ChatSella2.Sella.51,是哦,
ChatSella2.Sella.52,那就这么愉快地决定了,
ChatSella2.Sella.53,／人0 ‿‿ 0人＼ 和我签订契约，成为咖啡少女吧,
ChatSella2.Typing.53.1,你的浓度突然变化了,
ChatSella2.think.54,糟了，好像是二次元,
ChatSella2.Sella.55,哼哼，作为新生代超萃理念的缔造者,
ChatSella2.Sella.56,我早已站在了咖啡少女的顶点,
ChatSella2.Typing.57,真的有人能接住你这些梗吗？,
ChatSella2.Sella.58,唉,
ChatSella2.Sella.59,目前还没有,
ChatSella2.Sella.60,我正指望着你能成为第一个呢~,
ChatSella2.Typing.53.2,不能签订契约,
ChatSella2.think.53,没搞明白她要干什么,
ChatSella2.Sella.57,好吧好吧,
ChatSella2.Sella.200,你有你的事情,
ChatSella2.Sella.201,下次遇到更好的事情再来叫你,
ChatSella2.Typing.53.3,那就这么愉快地决定了,
ChatSella2.Sella.61,好耶~,
ChatSella2.Typing.63,有个冒昧的问题想问,
ChatSella2.Sella.64,什么,
ChatSella2.Typing.65.1,你是二次元吗？,
ChatSella2.Sella.66,诶,
ChatSella2.Sella.67,诶~,
ChatSella2.Sella.68,诶↑↓什么是二次元,
ChatSella2.Sella.69,Sese不知道捏,
ChatSella2.Sella.70,Sese只是一个爱冲浪的网络怪物,
ChatSella2.Typing.65.2,你是单身吗？,
ChatSella2.Sella.75,是啊,
ChatSella2.Sella.76,怎么突然这么问,
ChatSella2.Sella.77,难道你这家伙也对本咖啡师产生了什么多余的感情,
ChatSella2.Typing.78,《也》，多余的感情,
ChatSella2.Sella.79,嘘,
ChatSella2.Sella.80,不要说出来,
ChatSella2.Sella.81,当我没说过,
ChatSella2.Sella.82,不说了，我睡着了！,
ChatSella2.Sella.83,期待下次见面,
ChatSella2.Monologue.84,应该没什么要和 Sella 说的了。,
