HollyOver.Nil.1,看样子你已经恢复往日的神采了,
HollyOver.Nil.2,剩下的就都交给你咯,
HollyOver.Nil.3,我要去看动画片了,
HollyOver.Typing.4,四宅蒸鹅心,
HollyOver.Nil.5,唯独不想被你这家伙这么说啊！,
HollyOver.Typing.6,嗯，交给我吧,
HollyOver.Monologue.90,呼，第一单结束了。,
HollyOver.Monologue.91,看见 Duke 这样的人我就来气。,
HollyOver.Monologue.92,实在受不了 Duke 这样的人。,
HollyOver.Monologue.93,早知道直接把聊天记录发到他们群里去。,
HollyOver.Monologue.94,"哈哈，
Duke 说得越多，群聊里的聊天记录就越丰富。",
HollyOver.Monologue.95,收入 200 ，也算是有些收获吧。,
HollyOver.Monologue.96,收入 500，看来客人 Holly 心情不错。,
HollyOver.Monologue.100,"按照以往的经验，
一晚上或者一下午只有一份订单。",
HollyOver.Monologue.101,不过今天才刚开始恢复兼职状态。,
HollyOver.Monologue.102,稍微在电脑面前呆一会，熟悉一下吧。,
HollyOver.Monologue.103,随便刷刷<color=#DB7F20> 新鲜事 </color>之类的。,
